anio,codigo_departamento,nombre_departamento,codigo_distrito,nombre_distrito,codigo_zona,nombre_zona,sector_o_tipo_gestion,cantidad_matriculados,anho_cod_geo
2012,14,CANINDEYU,1410,NUEVA ESPERANZA,6,RURAL,OFICIAL,1213,2012
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1,URBANA,PRIVADA,640,2012
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1,URBANA,OFICIAL,2981,2012
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1,URBANA,PRIV.SUBVENCIONADA,403,2012
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,6,RURAL,OFICIAL,1192,2012
2012,14,CANINDEYU,1404,VILLA YGATIMI,6,RURAL,OFICIAL,3480,2012
2012,14,CANINDEYU,1404,VILLA YGATIMI,1,URBANA,OFICIAL,1086,2012
2012,14,CANINDEYU,1404,VILLA YGATIMI,6,RURAL,OFICIAL,30,2002
2012,14,CANINDEYU,1404,VILLA YGATIMI,6,RURAL,PRIVADA,138,2012
2012,14,CANINDEYU,1411,YASY KAСY,1,URBANA,OFICIAL,758,2012
2012,14,CANINDEYU,1411,YASY KAСY,6,RURAL,OFICIAL,7374,2012
2012,14,CANINDEYU,1411,YASY KAСY,1,URBANA,PRIVADA,24,2012
2012,14,CANINDEYU,1413,YBY PYTA,1,URBANA,OFICIAL,357,2012
2012,14,CANINDEYU,1413,YBY PYTA,6,RURAL,OFICIAL,3238,2012
2012,14,CANINDEYU,1412,YBYRAROBANA,6,RURAL,OFICIAL,546,2012
2012,14,CANINDEYU,1406,YPEJHU,6,RURAL,OFICIAL,1494,2012
2012,14,CANINDEYU,1406,YPEJHU,1,URBANA,OFICIAL,518,2012
2012,14,CANINDEYU,1412,YVYRAROBANA,1,URBANA,OFICIAL,537,2012
2012,14,CANINDEYU,1412,YVYRAROBANA,6,RURAL,OFICIAL,2815,2012
2012,11,CENTRAL,1101,AREGUA,6,RURAL,OFICIAL,8349,2012
2012,11,CENTRAL,1101,AREGUA,6,RURAL,PRIV.SUBVENCIONADA,2101,2012
2012,11,CENTRAL,1101,AREGUA,6,RURAL,PRIVADA,155,2012
2012,11,CENTRAL,1101,AREGUA,1,URBANA,PRIV.SUBVENCIONADA,1839,2012
2012,11,CENTRAL,1101,AREGUA,1,URBANA,OFICIAL,3788,2012
2012,11,CENTRAL,1101,AREGUA,1,URBANA,PRIVADA,274,2012
2012,11,CENTRAL,1102,CAPIATA,1,URBANA,PRIVADA,6781,2012
2012,11,CENTRAL,1102,CAPIATA,1,URBANA,OFICIAL,39513,2012
2012,11,CENTRAL,1102,CAPIATA,1,URBANA,PRIV.SUBVENCIONADA,6490,2012
2012,11,CENTRAL,1102,CAPIATA,6,RURAL,OFICIAL,59,2012
2012,11,CENTRAL,1103,FERNANDO DE LA MORA,1,URBANA,PRIVADA,63,2002
2012,11,CENTRAL,1103,FERNANDO DE LA MORA,1,URBANA,PRIV.SUBVENCIONADA,3775,2012
2012,11,CENTRAL,1103,FERNANDO DE LA MORA,1,URBANA,OFICIAL,17022,2012
2012,11,CENTRAL,1103,FERNANDO DE LA MORA,1,URBANA,PRIVADA,10425,2012
2012,11,CENTRAL,1104,GUARAMBARE,1,URBANA,PRIV.SUBVENCIONADA,1165,2012
2012,11,CENTRAL,1104,GUARAMBARE,1,URBANA,PRIVADA,615,2012
2012,11,CENTRAL,1104,GUARAMBARE,6,RURAL,OFICIAL,1006,2012
2012,11,CENTRAL,1104,GUARAMBARE,1,URBANA,OFICIAL,3565,2012
2012,11,CENTRAL,1105,ITA,6,RURAL,OFICIAL,7916,2012
2012,11,CENTRAL,1105,ITA,1,URBANA,PRIVADA,1124,2012
2012,11,CENTRAL,1105,ITA,1,URBANA,PRIV.SUBVENCIONADA,1445,2012
2012,11,CENTRAL,1105,ITA,1,URBANA,OFICIAL,6996,2012
2012,11,CENTRAL,1105,ITA,6,RURAL,PRIV.SUBVENCIONADA,94,2012
2012,11,CENTRAL,1106,ITAUGUA,1,URBANA,PRIVADA,1741,2012
2012,11,CENTRAL,1106,ITAUGUA,1,URBANA,OFICIAL,12976,2012
2012,11,CENTRAL,1106,ITAUGUA,1,URBANA,PRIV.SUBVENCIONADA,369,2012
2012,11,CENTRAL,1106,ITAUGUA,6,RURAL,OFICIAL,4004,2012
2012,11,CENTRAL,1106,ITAUGUA,6,RURAL,PRIVADA,248,2012
2012,11,CENTRAL,1119,J AUGUSTO SALDIVAR,1,URBANA,OFICIAL,2921,2012
2012,11,CENTRAL,1119,J AUGUSTO SALDIVAR,6,RURAL,PRIVADA,902,2012
2012,11,CENTRAL,1119,J AUGUSTO SALDIVAR,6,RURAL,PRIV.SUBVENCIONADA,1133,2012
2012,11,CENTRAL,1119,J AUGUSTO SALDIVAR,6,RURAL,OFICIAL,7507,2012
2012,11,CENTRAL,1119,J AUGUSTO SALDIVAR,1,URBANA,PRIVADA,37,2012
2012,11,CENTRAL,1119,J AUGUSTO SALDIVAR,1,URBANA,PRIV.SUBVENCIONADA,577,2012
2012,11,CENTRAL,1107,LAMBARE,1,URBANA,OFICIAL,13049,2012
2012,11,CENTRAL,1107,LAMBARE,1,URBANA,PRIVADA,5149,2012
2012,11,CENTRAL,1107,LAMBARE,1,URBANA,PRIV.SUBVENCIONADA,3778,2012
2012,11,CENTRAL,1108,LIMPIO,1,URBANA,PRIVADA,2339,2012
2012,11,CENTRAL,1108,LIMPIO,1,URBANA,PRIV.SUBVENCIONADA,4456,2012
2012,11,CENTRAL,1108,LIMPIO,1,URBANA,OFICIAL,22080,2012
2012,11,CENTRAL,1108,LIMPIO,1,URBANA,OFICIAL,158,2002
2012,11,CENTRAL,1108,LIMPIO,6,RURAL,OFICIAL,523,2012
2012,11,CENTRAL,1109,LUQUE,6,RURAL,OFICIAL,1901,2012
2012,11,CENTRAL,1109,LUQUE,1,URBANA,PRIV.SUBVENCIONADA,9081,2012
2012,11,CENTRAL,1109,LUQUE,1,URBANA,PRIVADA,8929,2012
2012,11,CENTRAL,1109,LUQUE,1,URBANA,OFICIAL,41506,2012
2012,11,CENTRAL,1110,MARIANO ROQUE ALONSO,1,URBANA,OFICIAL,12252,2012
2012,11,CENTRAL,1110,MARIANO ROQUE ALONSO,1,URBANA,PRIVADA,1885,2012
2012,11,CENTRAL,1110,MARIANO ROQUE ALONSO,1,URBANA,PRIV.SUBVENCIONADA,2573,2012
2012,11,CENTRAL,1111,NUEVA ITALIA,6,RURAL,PRIV.SUBVENCIONADA,249,2012
2012,11,CENTRAL,1111,NUEVA ITALIA,1,URBANA,PRIV.SUBVENCIONADA,336,2012
2012,11,CENTRAL,1111,NUEVA ITALIA,1,URBANA,OFICIAL,1166,2012
2012,11,CENTRAL,1111,NUEVA ITALIA,6,RURAL,OFICIAL,846,2012
2012,11,CENTRAL,1113,SAN ANTONIO,1,URBANA,PRIV.SUBVENCIONADA,461,2012
2012,11,CENTRAL,1113,SAN ANTONIO,1,URBANA,OFICIAL,9964,2012
2012,11,CENTRAL,1113,SAN ANTONIO,1,URBANA,PRIVADA,1280,2012
2012,11,CENTRAL,1114,SAN LORENZO,1,URBANA,OFICIAL,37086,2012
2012,11,CENTRAL,1114,SAN LORENZO,1,URBANA,PRIVADA,14808,2012
2012,11,CENTRAL,1114,SAN LORENZO,1,URBANA,PRIV.SUBVENCIONADA,4810,2012
2012,11,CENTRAL,1115,VILLA ELISA,1,URBANA,OFICIAL,12624,2012
2012,11,CENTRAL,1115,VILLA ELISA,1,URBANA,PRIV.SUBVENCIONADA,2252,2012
2012,11,CENTRAL,1115,VILLA ELISA,1,URBANA,PRIVADA,2624,2012
2012,11,CENTRAL,1116,VILLETA,1,URBANA,PRIVADA,251,2012
2012,11,CENTRAL,1116,VILLETA,1,URBANA,PRIV.SUBVENCIONADA,307,2012
2012,11,CENTRAL,1116,VILLETA,1,URBANA,OFICIAL,2931,2012
2012,11,CENTRAL,1116,VILLETA,6,RURAL,OFICIAL,3513,2012
2012,11,CENTRAL,1117,YPACARAI,6,RURAL,PRIVADA,264,2012
2012,11,CENTRAL,1117,YPACARAI,1,URBANA,PRIV.SUBVENCIONADA,173,2012
2012,11,CENTRAL,1117,YPACARAI,1,URBANA,PRIVADA,447,2012
2012,11,CENTRAL,1117,YPACARAI,6,RURAL,OFICIAL,1376,2012
2012,11,CENTRAL,1117,YPACARAI,6,RURAL,PRIV.SUBVENCIONADA,244,2012
2012,11,CENTRAL,1117,YPACARAI,1,URBANA,OFICIAL,2946,2012
2012,11,CENTRAL,1118,YPANE,1,URBANA,PRIV.SUBVENCIONADA,973,2012
2012,11,CENTRAL,1118,YPANE,6,RURAL,PRIVADA,670,2012
2012,11,CENTRAL,1118,YPANE,6,RURAL,OFICIAL,7228,2012
2012,11,CENTRAL,1118,YPANE,1,URBANA,PRIVADA,67,2012
2012,11,CENTRAL,1118,YPANE,1,URBANA,OFICIAL,4011,2012
2012,11,CENTRAL,1112,СEMBY,1,URBANA,PRIV.SUBVENCIONADA,2608,2012
2012,11,CENTRAL,1112,СEMBY,1,URBANA,OFICIAL,21484,2012
2012,11,CENTRAL,1112,СEMBY,1,URBANA,PRIVADA,6144,2012
2012,11,CENTRAL,1112,СEMBY,1,URBANA,PRIVADA,144,2002
2012,11,CENTRAL,1112,СEMBY,1,URBANA,OFICIAL,360,2002
2012,01,CONCEPCION,0108,AZOTEY,1,URBANA,OFICIAL,677,2012
2012,01,CONCEPCION,0108,AZOTEY,1,URBANA,PRIV.SUBVENCIONADA,143,2012
2012,01,CONCEPCION,0108,AZOTEY,6,RURAL,OFICIAL,1333,2012
2012,01,CONCEPCION,0102,BELEN,1,URBANA,OFICIAL,665,2012
2012,01,CONCEPCION,0102,BELEN,6,RURAL,OFICIAL,3032,2012
2012,01,CONCEPCION,0101,CONCEPCION,6,RURAL,OFICIAL,111,2002
2012,01,CONCEPCION,0101,CONCEPCION,6,RURAL,PRIV.SUBVENCIONADA,73,2012
2012,01,CONCEPCION,0101,CONCEPCION,1,URBANA,PRIVADA,689,2012
2012,01,CONCEPCION,0101,CONCEPCION,1,URBANA,OFICIAL,9999,2012
2012,01,CONCEPCION,0101,CONCEPCION,1,URBANA,PRIV.SUBVENCIONADA,8392,2012
2012,01,CONCEPCION,0101,CONCEPCION,6,RURAL,OFICIAL,5238,2012
2012,01,CONCEPCION,0103,HORQUETA,1,URBANA,OFICIAL,3011,2012
2012,01,CONCEPCION,0103,HORQUETA,1,URBANA,PRIVADA,63,2012
2012,01,CONCEPCION,0103,HORQUETA,6,RURAL,PRIV.SUBVENCIONADA,872,2012
2012,01,CONCEPCION,0103,HORQUETA,6,RURAL,OFICIAL,12032,2012
2012,01,CONCEPCION,0103,HORQUETA,1,URBANA,PRIV.SUBVENCIONADA,1775,2012
2012,01,CONCEPCION,0104,LORETO,6,RURAL,OFICIAL,3374,2012
2012,01,CONCEPCION,0104,LORETO,1,URBANA,OFICIAL,1738,2012
2012,01,CONCEPCION,0111,PASO BARRETO,1,URBANA,OFICIAL,662,2012
2012,01,CONCEPCION,0111,PASO BARRETO,6,RURAL,OFICIAL,658,2012
2012,01,CONCEPCION,0110,SAN ALFREDO,6,RURAL,OFICIAL,960,2012
2012,01,CONCEPCION,0110,SAN ALFREDO,1,URBANA,OFICIAL,442,2012
2012,01,CONCEPCION,0105,SAN CARLOS,1,URBANA,OFICIAL,169,2012
2012,01,CONCEPCION,0105,SAN CARLOS,6,RURAL,OFICIAL,22,2012
2012,01,CONCEPCION,0106,SAN LAZARO,1,URBANA,PRIVADA,106,2012
2012,01,CONCEPCION,0106,SAN LAZARO,6,RURAL,PRIVADA,106,2012
2012,01,CONCEPCION,0106,SAN LAZARO,6,RURAL,PRIV.SUBVENCIONADA,275,2012
2012,01,CONCEPCION,0106,SAN LAZARO,6,RURAL,OFICIAL,2408,2012
2012,01,CONCEPCION,0106,SAN LAZARO,1,URBANA,OFICIAL,193,2012
2012,01,CONCEPCION,0109,SGTO. JOSE FELIX LOPEZ,1,URBANA,OFICIAL,1140,2012
2012,01,CONCEPCION,0109,SGTO. JOSE FELIX LOPEZ,6,RURAL,PRIV.SUBVENCIONADA,23,2012
2012,01,CONCEPCION,0109,SGTO. JOSE FELIX LOPEZ,6,RURAL,OFICIAL,647,2012
2012,01,CONCEPCION,0158,VALLEMI,1,URBANA,OFICIAL,69,2002
2012,01,CONCEPCION,0107,YBY YAU,1,URBANA,OFICIAL,2353,2012
2012,01,CONCEPCION,0107,YBY YAU,6,RURAL,OFICIAL,3836,2012
2012,01,CONCEPCION,0107,YBY YAU,1,URBANA,PRIV.SUBVENCIONADA,198,2012
2012,03,CORDILLERA,0302,ALTOS,1,URBANA,OFICIAL,1645,2012
2012,03,CORDILLERA,0302,ALTOS,1,URBANA,PRIV.SUBVENCIONADA,527,2012
2012,03,CORDILLERA,0302,ALTOS,6,RURAL,OFICIAL,1486,2012
2012,03,CORDILLERA,0303,ARROYOS Y ESTEROS,1,URBANA,OFICIAL,1406,2012
2012,03,CORDILLERA,0303,ARROYOS Y ESTEROS,6,RURAL,PRIVADA,112,2012
2012,03,CORDILLERA,0303,ARROYOS Y ESTEROS,6,RURAL,OFICIAL,3890,2012
2012,03,CORDILLERA,0303,ARROYOS Y ESTEROS,1,URBANA,PRIV.SUBVENCIONADA,314,2012
2012,03,CORDILLERA,0304,ATYRA,6,RURAL,OFICIAL,2216,2012
2012,03,CORDILLERA,0304,ATYRA,1,URBANA,OFICIAL,1746,2012
2012,03,CORDILLERA,0301,CAACUPE,6,RURAL,OFICIAL,5905,2012
2012,03,CORDILLERA,0301,CAACUPE,1,URBANA,PRIV.SUBVENCIONADA,1643,2012
2012,03,CORDILLERA,0301,CAACUPE,1,URBANA,OFICIAL,6901,2012
2012,03,CORDILLERA,0301,CAACUPE,1,URBANA,PRIVADA,648,2012
2012,03,CORDILLERA,0301,CAACUPE,6,RURAL,PRIV.SUBVENCIONADA,5,2012
2012,03,CORDILLERA,0305,CARAGUATAY,6,RURAL,OFICIAL,1756,2012
2012,03,CORDILLERA,0305,CARAGUATAY,1,URBANA,PRIV.SUBVENCIONADA,656,2012
2012,03,CORDILLERA,0305,CARAGUATAY,1,URBANA,OFICIAL,630,2012
2012,03,CORDILLERA,0305,CARAGUATAY,6,RURAL,PRIV.SUBVENCIONADA,48,2012
2012,03,CORDILLERA,0306,EMBOSCADA,1,URBANA,OFICIAL,1870,2012
2012,03,CORDILLERA,0306,EMBOSCADA,6,RURAL,OFICIAL,1866,2012
2012,03,CORDILLERA,0306,EMBOSCADA,1,URBANA,PRIVADA,262,2012
2012,03,CORDILLERA,0306,EMBOSCADA,6,RURAL,PRIV.SUBVENCIONADA,652,2012
2012,03,CORDILLERA,0307,EUSEBIO AYALA,6,RURAL,OFICIAL,2024,2012
2012,03,CORDILLERA,0307,EUSEBIO AYALA,1,URBANA,PRIV.SUBVENCIONADA,1217,2012
2012,03,CORDILLERA,0307,EUSEBIO AYALA,1,URBANA,OFICIAL,2484,2012
2012,03,CORDILLERA,0308,ISLA PUCU,6,RURAL,PRIV.SUBVENCIONADA,179,2012
2012,03,CORDILLERA,0308,ISLA PUCU,6,RURAL,OFICIAL,795,2012
2012,03,CORDILLERA,0308,ISLA PUCU,1,URBANA,PRIV.SUBVENCIONADA,140,2012
2012,03,CORDILLERA,0308,ISLA PUCU,1,URBANA,OFICIAL,575,2012
2012,03,CORDILLERA,0309,ITACURUBI DE LA CORDILLERA,1,URBANA,OFICIAL,1446,2012
2012,03,CORDILLERA,0309,ITACURUBI DE LA CORDILLERA,1,URBANA,PRIV.SUBVENCIONADA,206,2012
2012,03,CORDILLERA,0309,ITACURUBI DE LA CORDILLERA,1,URBANA,PRIVADA,132,2012
2012,03,CORDILLERA,0309,ITACURUBI DE LA CORDILLERA,6,RURAL,OFICIAL,629,2012
2012,03,CORDILLERA,0309,ITACURUBI DE LA CORDILLERA,6,RURAL,PRIV.SUBVENCIONADA,61,2012
2012,03,CORDILLERA,0310,JUAN DE MENA,1,URBANA,OFICIAL,369,2012
2012,03,CORDILLERA,0310,JUAN DE MENA,6,RURAL,PRIV.SUBVENCIONADA,61,2012
2012,03,CORDILLERA,0310,JUAN DE MENA,6,RURAL,OFICIAL,1548,2012
2012,03,CORDILLERA,0311,LOMA GRANDE,1,URBANA,OFICIAL,608,2012
2012,03,CORDILLERA,0311,LOMA GRANDE,6,RURAL,OFICIAL,197,2012
2012,03,CORDILLERA,0312,MBOCAYATY DEL YHAGUY,1,URBANA,OFICIAL,143,2012
2012,03,CORDILLERA,0312,MBOCAYATY DEL YHAGUY,6,RURAL,OFICIAL,981,2012
2012,03,CORDILLERA,0313,NUEVA COLOMBIA,1,URBANA,OFICIAL,425,2012
2012,03,CORDILLERA,0313,NUEVA COLOMBIA,6,RURAL,OFICIAL,547,2012
2012,03,CORDILLERA,0314,PIRIBEBUY,6,RURAL,OFICIAL,3350,2012
2012,03,CORDILLERA,0314,PIRIBEBUY,1,URBANA,OFICIAL,3187,2012
2012,03,CORDILLERA,0314,PIRIBEBUY,1,URBANA,PRIV.SUBVENCIONADA,279,2012
2012,03,CORDILLERA,0314,PIRIBEBUY,1,URBANA,PRIVADA,362,2012
2012,03,CORDILLERA,0315,PRIMERO DE MARZO,1,URBANA,OFICIAL,280,2012
2012,03,CORDILLERA,0315,PRIMERO DE MARZO,6,RURAL,OFICIAL,1122,2012
2012,03,CORDILLERA,0316,SAN BERNARDINO,1,URBANA,OFICIAL,1589,2012
2012,03,CORDILLERA,0316,SAN BERNARDINO,6,RURAL,OFICIAL,829,2012
2012,03,CORDILLERA,0316,SAN BERNARDINO,1,URBANA,PRIV.SUBVENCIONADA,167,2012
2012,03,CORDILLERA,0320,SAN JOSE OBRERO,1,URBANA,OFICIAL,209,2012
2012,03,CORDILLERA,0320,SAN JOSE OBRERO,6,RURAL,OFICIAL,480,2012
2012,03,CORDILLERA,0317,SANTA ELENA,1,URBANA,PRIV.SUBVENCIONADA,115,2012
2012,03,CORDILLERA,0317,SANTA ELENA,6,RURAL,OFICIAL,555,2012
2012,03,CORDILLERA,0317,SANTA ELENA,1,URBANA,OFICIAL,578,2012
2012,03,CORDILLERA,0318,TOBATI,6,RURAL,OFICIAL,2698,2012
2012,03,CORDILLERA,0318,TOBATI,1,URBANA,PRIV.SUBVENCIONADA,69,2012
2012,03,CORDILLERA,0318,TOBATI,1,URBANA,OFICIAL,4286,2012
2012,03,CORDILLERA,0318,TOBATI,1,URBANA,PRIVADA,85,2012
2012,03,CORDILLERA,0319,VALENZUELA,1,URBANA,OFICIAL,576,2012
2012,03,CORDILLERA,0319,VALENZUELA,1,URBANA,PRIV.SUBVENCIONADA,132,2012
2012,03,CORDILLERA,0319,VALENZUELA,6,RURAL,OFICIAL,1009,2012
2012,04,GUAIRA,0402,BORJA,6,RURAL,OFICIAL,2720,2012
2012,04,GUAIRA,0402,BORJA,1,URBANA,OFICIAL,168,2012
2012,04,GUAIRA,0402,BORJA,1,URBANA,PRIV.SUBVENCIONADA,62,2012
2012,04,GUAIRA,0407,COLONIA INDEPENDENCIA,6,RURAL,PRIV.SUBVENCIONADA,560,2012
2012,04,GUAIRA,0407,COLONIA INDEPENDENCIA,1,URBANA,OFICIAL,1298,2012
2012,04,GUAIRA,0407,COLONIA INDEPENDENCIA,1,URBANA,PRIVADA,38,2012
2012,04,GUAIRA,0407,COLONIA INDEPENDENCIA,6,RURAL,OFICIAL,4438,2012
2012,04,GUAIRA,0407,COLONIA INDEPENDENCIA,6,RURAL,PRIVADA,26,2012
2012,04,GUAIRA,0404,CORONEL MARTINEZ,6,RURAL,OFICIAL,429,2012
2012,04,GUAIRA,0404,CORONEL MARTINEZ,6,RURAL,OFICIAL,424,2002
2012,04,GUAIRA,0404,CORONEL MARTINEZ,1,URBANA,OFICIAL,747,2012
2012,04,GUAIRA,0416,DR. BOTTRELL,6,RURAL,OFICIAL,87,2012
2012,04,GUAIRA,0416,DR. BOTTRELL,1,URBANA,OFICIAL,235,2012
2012,04,GUAIRA,0405,FELIX PEREZ CARDOZO,6,RURAL,OFICIAL,626,2012
2012,04,GUAIRA,0405,FELIX PEREZ CARDOZO,1,URBANA,OFICIAL,586,2012
2012,04,GUAIRA,0406,GENERAL EUGENIO A. GARAY,6,RURAL,PRIVADA,39,2012
2012,04,GUAIRA,0406,GENERAL EUGENIO A. GARAY,1,URBANA,OFICIAL,307,2012
2012,04,GUAIRA,0406,GENERAL EUGENIO A. GARAY,6,RURAL,OFICIAL,1382,2012
2012,04,GUAIRA,0408,ITAPE,1,URBANA,PRIV.SUBVENCIONADA,286,2012
2012,04,GUAIRA,0408,ITAPE,1,URBANA,OFICIAL,518,2012
2012,04,GUAIRA,0408,ITAPE,6,RURAL,OFICIAL,1071,2012
2012,04,GUAIRA,0409,ITURBE,1,URBANA,PRIV.SUBVENCIONADA,34,2012
2012,04,GUAIRA,0409,ITURBE,6,RURAL,OFICIAL,739,2012
2012,04,GUAIRA,0409,ITURBE,1,URBANA,PRIVADA,52,2012
2012,04,GUAIRA,0409,ITURBE,1,URBANA,OFICIAL,1462,2012
2012,04,GUAIRA,0410,JOSE FASSARDI,6,RURAL,OFICIAL,1191,2012
2012,04,GUAIRA,0410,JOSE FASSARDI,1,URBANA,OFICIAL,377,2012
2012,04,GUAIRA,0410,JOSE FASSARDI,1,URBANA,PRIVADA,56,2012
2012,04,GUAIRA,0403,MAURICIO JOSE TROCHE,1,URBANA,PRIV.SUBVENCIONADA,244,2012
2012,04,GUAIRA,0403,MAURICIO JOSE TROCHE,1,URBANA,OFICIAL,1263,2012
2012,04,GUAIRA,0403,MAURICIO JOSE TROCHE,1,URBANA,PRIVADA,137,2012
2012,04,GUAIRA,0403,MAURICIO JOSE TROCHE,6,RURAL,OFICIAL,1590,2012
2012,04,GUAIRA,0411,MBOCAYATY,1,URBANA,PRIV.SUBVENCIONADA,273,2012
2012,04,GUAIRA,0411,MBOCAYATY,6,RURAL,OFICIAL,864,2012
2012,04,GUAIRA,0411,MBOCAYATY,6,RURAL,PRIV.SUBVENCIONADA,92,2012
2012,04,GUAIRA,0411,MBOCAYATY,1,URBANA,OFICIAL,504,2012
2012,04,GUAIRA,0412,NATALICIO TALAVERA,6,RURAL,OFICIAL,381,2012
2012,04,GUAIRA,0412,NATALICIO TALAVERA,1,URBANA,OFICIAL,802,2012
2012,04,GUAIRA,0417,PASO YOBAI,6,RURAL,PRIVADA,27,2012
2012,04,GUAIRA,0417,PASO YOBAI,6,RURAL,OFICIAL,5187,2012
2012,04,GUAIRA,0417,PASO YOBAI,1,URBANA,OFICIAL,905,2012
2012,04,GUAIRA,0414,SAN SALVADOR,1,URBANA,PRIV.SUBVENCIONADA,226,2012
2012,04,GUAIRA,0414,SAN SALVADOR,6,RURAL,OFICIAL,362,2012
2012,04,GUAIRA,0414,SAN SALVADOR,1,URBANA,OFICIAL,185,2012
2012,04,GUAIRA,0418,TEBICUARY,6,RURAL,OFICIAL,111,2012
2012,04,GUAIRA,0418,TEBICUARY,1,URBANA,OFICIAL,168,2012
2012,04,GUAIRA,0401,VILLARRICA,1,URBANA,PRIV.SUBVENCIONADA,4458,2012
2012,04,GUAIRA,0401,VILLARRICA,1,URBANA,OFICIAL,9708,2012
2012,04,GUAIRA,0401,VILLARRICA,6,RURAL,OFICIAL,2937,2012
2012,04,GUAIRA,0401,VILLARRICA,1,URBANA,PRIVADA,787,2012
2012,04,GUAIRA,0415,YATAITY,6,RURAL,OFICIAL,358,2012
2012,04,GUAIRA,0415,YATAITY,6,RURAL,PRIV.SUBVENCIONADA,10,2012
2012,04,GUAIRA,0415,YATAITY,1,URBANA,OFICIAL,560,2012
2012,04,GUAIRA,0413,СUMI,1,URBANA,OFICIAL,489,2012
2012,04,GUAIRA,0413,СUMI,1,URBANA,PRIV.SUBVENCIONADA,97,2012
2012,04,GUAIRA,0413,СUMI,6,RURAL,OFICIAL,238,2012
2012,07,ITAPUA,0725,ALTO VERA,1,URBANA,OFICIAL,211,2012
2012,07,ITAPUA,0725,ALTO VERA,6,RURAL,OFICIAL,3581,2012
2012,07,ITAPUA,0702,BELLA VISTA,1,URBANA,PRIVADA,139,2012
2012,07,ITAPUA,0702,BELLA VISTA,1,URBANA,OFICIAL,1254,2012
2012,07,ITAPUA,0702,BELLA VISTA,6,RURAL,OFICIAL,784,2012
2012,07,ITAPUA,0702,BELLA VISTA,6,RURAL,PRIV.SUBVENCIONADA,121,2012
2012,07,ITAPUA,0702,BELLA VISTA,6,RURAL,PRIVADA,45,2012
2012,07,ITAPUA,0703,CAMBYRETA,6,RURAL,OFICIAL,3659,2012
2012,07,ITAPUA,0703,CAMBYRETA,1,URBANA,OFICIAL,3809,2012
2012,07,ITAPUA,0704,CAPITAN MEZA,6,RURAL,OFICIAL,1903,2012
2012,07,ITAPUA,0704,CAPITAN MEZA,1,URBANA,OFICIAL,608,2012
2012,07,ITAPUA,0704,CAPITAN MEZA,6,RURAL,PRIV.SUBVENCIONADA,181,2012
2012,07,ITAPUA,0705,CAPITAN MIRANDA,1,URBANA,OFICIAL,1099,2012
2012,07,ITAPUA,0705,CAPITAN MIRANDA,6,RURAL,OFICIAL,1148,2012
2012,07,ITAPUA,0705,CAPITAN MIRANDA,1,URBANA,PRIVADA,56,2012
2012,07,ITAPUA,0709,CARLOS ANTONIO LOPEZ,6,RURAL,OFICIAL,3258,2012
2012,07,ITAPUA,0709,CARLOS ANTONIO LOPEZ,6,RURAL,PRIV.SUBVENCIONADA,286,2012
2012,07,ITAPUA,0709,CARLOS ANTONIO LOPEZ,1,URBANA,OFICIAL,658,2012
2012,07,ITAPUA,0707,CARMEN DEL PARANA,1,URBANA,OFICIAL,522,2012
2012,07,ITAPUA,0707,CARMEN DEL PARANA,1,URBANA,PRIV.SUBVENCIONADA,885,2012
2012,07,ITAPUA,0707,CARMEN DEL PARANA,6,RURAL,OFICIAL,339,2012
2012,07,ITAPUA,0708,CORONEL BOGADO,1,URBANA,PRIV.SUBVENCIONADA,385,2012
2012,07,ITAPUA,0708,CORONEL BOGADO,6,RURAL,OFICIAL,1214,2012
2012,07,ITAPUA,0708,CORONEL BOGADO,1,URBANA,OFICIAL,2549,2012
2012,07,ITAPUA,0708,CORONEL BOGADO,1,URBANA,PRIVADA,402,2012
2012,07,ITAPUA,0723,EDELIRA,6,RURAL,PRIVADA,103,2012
2012,07,ITAPUA,0723,EDELIRA,6,RURAL,OFICIAL,5730,2012
2012,07,ITAPUA,0723,EDELIRA,1,URBANA,OFICIAL,480,2012
2012,07,ITAPUA,0723,EDELIRA,1,URBANA,PRIV.SUBVENCIONADA,566,2012
2012,07,ITAPUA,0701,ENCARNACION,1,URBANA,PRIVADA,7065,2012
2012,07,ITAPUA,0701,ENCARNACION,1,URBANA,OFICIAL,17319,2012
2012,07,ITAPUA,0701,ENCARNACION,1,URBANA,PRIV.SUBVENCIONADA,4041,2012
2012,07,ITAPUA,0701,ENCARNACION,6,RURAL,OFICIAL,3772,2012
2012,07,ITAPUA,0711,FRAM,1,URBANA,PRIV.SUBVENCIONADA,632,2012
2012,07,ITAPUA,0711,FRAM,1,URBANA,OFICIAL,551,2012
2012,07,ITAPUA,0711,FRAM,6,RURAL,OFICIAL,373,2012
2012,07,ITAPUA,0711,FRAM,1,URBANA,PRIVADA,81,2012
2012,07,ITAPUA,0712,GENERAL ARTIGAS,6,RURAL,OFICIAL,1105,2012
2012,07,ITAPUA,0712,GENERAL ARTIGAS,1,URBANA,OFICIAL,1313,2012
2012,07,ITAPUA,0713,GENERAL DELGADO,6,RURAL,OFICIAL,534,2012
2012,07,ITAPUA,0713,GENERAL DELGADO,1,URBANA,OFICIAL,295,2012
